,time,PVgen,netload,demand,normdemand
0,735781.0,-0.006,10.746,10.74,0.2932903683879953
1,735781.0006944445,-0.006,10.182,10.176,0.2778885278134302
2,735781.0013888889,-0.007,9.533,9.527,0.26016548786149263
3,735781.0020833333,-0.006,11.521,11.515,0.3144542450640378
4,735781.0027777778,-0.006,11.46,11.453,0.3127611349299544
5,735781.0034722221,-0.006,11.578,11.571,0.31598350583030665
6,735781.0041666665,-0.006,11.562,11.556,0.31557388241077033
7,735781.004861111,-0.008,15.521,15.513,0.423632540484448
8,735781.0055555556,-0.008,16.45,16.443,0.449029192495699
9,735781.00625,-0.008,16.35,16.342,0.44627106147082113
10,735781.0069444444,-0.008,14.653,14.645,0.3999289986072804
11,735781.0076388889,-0.008,15.062,15.054,0.411098063846637
12,735781.0083333333,-0.008,12.914,12.906,0.35243999016903793
13,735781.0090277778,-0.008,15.367,15.359,0.4194270733772086
14,735781.0097222222,-0.008,15.545,15.537,0.4242879379557061
15,735781.0104166665,-0.008,15.465,15.457,0.4221032797181791
16,735781.0111111111,-0.007,13.145,13.138,0.35877549905786615
17,735781.0118055554,-0.007,10.802,10.795,0.2947923209262951
18,735781.0124999998,-0.007,8.808,8.801,0.24033971435593546
19,735781.0131944446,-0.007,11.271,11.265,0.30762718807176603
20,735781.0138888889,-0.007,7.832,7.826,0.21371419208607553
21,735781.0145833332,-0.006,11.633,11.627,0.31751276659657557
22,735781.0152777778,-0.007,12.824,12.818,0.35003686610775825
23,735781.0159722222,-0.007,11.67,11.663,0.3184958628034627
24,735781.0166666667,-0.006,12.057,12.051,0.32909145525546846
25,735781.0173611111,-0.006,15.235,15.229,0.4158770037412272
26,735781.0180555556,-0.006,11.508,11.502,0.31409923810043966
27,735781.01875,-0.006,16.644,16.638,0.454354296949671
28,735781.0194444443,-0.006,12.644,12.637,0.34509407684535354
29,735781.0201388889,-0.006,16.727,16.72,0.4565935716431361
30,735781.0208333333,-0.007,10.152,10.145,0.2770419727463885
31,735781.021527778,-0.007,13.703,13.697,0.3740407984925858
32,735781.0222222221,-0.006,11.694,11.687,0.31915126027472074
33,735781.0229166667,-0.006,17.287,17.281,0.4719134875337939
34,735781.0236111111,-0.007,17.593,17.586,0.48024249706436545
35,735781.0243055555,-0.006,19.057,19.05,0.520221742811109
36,735781.025,-0.006,19.138,19.132,0.5224610175045742
37,735781.0256944445,-0.006,13.112,13.105,0.3578743275348863
38,735781.026388889,-0.006,15.507,15.501,0.4233048417488189
39,735781.0270833332,-0.006,12.191,12.184,0.33272344957535704
40,735781.0277777779,-0.006,18.387,18.381,0.5019525382997897
41,735781.0284722222,-0.006,9.07,9.063,0.24749447008383627
42,735781.0291666666,-0.006,11.146,11.139,0.30418635134766103
43,735781.0298611111,-0.006,8.179,8.172,0.22316283896337968
44,735781.0305555556,-0.006,10.931,10.925,0.29834239056227646
45,735781.03125,-0.006,10.413,10.407,0.2841967284742893
46,735781.0319444444,-0.006,10.641,10.634,0.2903956962232721
47,735781.0326388889,-0.006,11.52,11.514,0.3144269368360687
48,735781.0333333333,-0.006,8.622,8.616,0.23528769218165432
49,735781.0340277778,-0.007,11.441,11.433,0.31221497037057266
50,735781.0347222221,-0.008,6.765,6.758,0.18454900461509052
51,735781.0354166665,-0.008,11.558,11.55,0.31541003304295584
52,735781.036111111,-0.008,7.087,7.079,0.19331494579316746
53,735781.0368055555,-0.008,8.598,8.59,0.23457767825445808
54,735781.0375,-0.008,7.473,7.466,0.20388323001720418
55,735781.0381944445,-0.008,8.685,8.677,0.23695349408776864
56,735781.0388888889,-0.007,11.977,11.969,0.3268521805620033
57,735781.0395833333,-0.008,8.192,8.185,0.22351784592697782
58,735781.0402777778,-0.007,12.615,12.608,0.34430213823425
59,735781.0409722222,-0.006,6.901,6.895,0.18829023184685545
60,735781.0416666665,-0.006,10.09,10.084,0.27537617084027416
61,735781.0423611111,-0.006,6.496,6.49,0.1772303995193752
62,735781.0430555557,-0.006,6.375,6.369,0.17392610393511565
63,735781.0437499998,-0.006,8.011,8.005,0.21860236489254214
64,735781.0444444444,-0.006,8.074,8.067,0.22029547502662553
65,735781.0451388889,-0.006,8.005,7.999,0.2184385155247276
66,735781.0458333332,-0.006,8.882,8.876,0.24238783145361695
67,735781.0465277778,-0.006,10.645,10.639,0.2905322373631175
68,735781.0472222222,-0.006,10.683,10.677,0.2915699500259428
69,735781.0479166667,-0.006,10.682,10.676,0.29154264179797373
70,735781.0486111111,-0.006,10.517,10.511,0.2870367841830743
71,735781.0493055554,-0.006,7.202,7.195,0.1964827002375816
72,735781.05,-0.006,6.146,6.139,0.16764521150222564
73,735781.0506944446,-0.006,5.796,5.79,0.15811463994101424
74,735781.0513888889,-0.006,5.712,5.706,0.15582074879161092
75,735781.0520833333,-0.006,6.102,6.095,0.16644364947158577
76,735781.052777778,-0.006,7.428,7.422,0.20268166798656434
77,735781.0534722221,-0.006,6.45,6.444,0.17597422103279717
78,735781.0541666667,-0.006,6.14,6.134,0.1675086703623802
79,735781.0548611111,-0.006,5.991,5.984,0.16341243616701712
80,735781.0555555556,-0.006,7.043,7.036,0.19214069199049671
81,735781.05625,-0.006,7.453,7.447,0.20336437368579152
82,735781.0569444444,-0.006,5.191,5.184,0.14156585379174746
83,735781.057638889,-0.006,4.56,4.553,0.12433436194325351
84,735781.0583333332,-0.006,4.438,4.431,0.12100275813102487
85,735781.0590277779,-0.007,6.61,6.604,0.18034353750785112
86,735781.0597222222,-0.007,7.42,7.413,0.20243589393484257
87,735781.0604166666,-0.007,7.356,7.349,0.200688167344821
88,735781.0611111111,-0.006,6.757,6.751,0.18435784701930694
89,735781.0618055555,-0.007,6.174,6.168,0.16843715011332916
90,735781.0625,-0.007,5.805,5.798,0.15833310576476692
91,735781.0631944445,-0.006,5.84,5.833,0.159288893743685
92,735781.0638888889,-0.006,6.571,6.564,0.17925120838908765
93,735781.0645833333,-0.007,5.448,5.442,0.14861137660777193
94,735781.0652777778,-0.007,4.803,4.797,0.13099756956771075
95,735781.0659722221,-0.007,4.778,4.772,0.1303148638684836
96,735781.0666666665,-0.007,5.969,5.962,0.1628116551516972
97,735781.067361111,-0.008,9.199,9.191,0.2509899232638794
98,735781.0680555556,-0.008,11.675,11.667,0.318605095715339
99,735781.06875,-0.008,11.775,11.767,0.32133591851224774
100,735781.0694444444,-0.008,11.76,11.752,0.3209262950927115
101,735781.0701388889,-0.008,11.761,11.753,0.3209536033206805
102,735781.0708333333,-0.008,11.753,11.745,0.3207351374969278
103,735781.0715277778,-0.008,9.314,9.307,0.2541576777082935
104,735781.0722222222,-0.008,8.856,8.849,0.24165050929845164
105,735781.0729166665,-0.007,7.89,7.883,0.2152707610803135
106,735781.0736111111,-0.006,8.406,8.4,0.22938911494033154
107,735781.0743055554,-0.006,7.665,7.659,0.209153718015238
108,735781.0749999998,-0.007,8.954,8.948,0.24435402386739125
109,735781.0756944446,-0.007,10.702,10.696,0.29208880635735546
110,735781.0763888889,-0.007,10.672,10.666,0.2912695595182829
111,735781.0770833332,-0.007,10.73,10.723,0.2928261285125208
112,735781.0777777778,-0.007,10.755,10.749,0.2935361424397171
113,735781.0784722222,-0.006,10.755,10.749,0.2935361424397171
114,735781.0791666667,-0.007,10.831,10.824,0.29558425953739864
115,735781.0798611111,-0.006,9.697,9.691,0.26464403724842295
116,735781.0805555556,-0.006,7.139,7.132,0.1947622818755291
117,735781.08125,-0.006,6.676,6.669,0.18211857232584178
118,735781.0819444443,-0.006,7.086,7.079,0.19331494579316746
119,735781.0826388889,-0.006,9.607,9.6,0.262158988503236
120,735781.0833333333,-0.006,9.452,9.446,0.2579535213959966
121,735781.084027778,-0.006,11.929,11.923,0.32559600207542533
122,735781.0847222221,-0.006,12.125,12.119,0.3309484147573664
123,735781.0854166667,-0.006,11.154,11.148,0.3044321253993828
124,735781.0861111111,-0.006,9.601,9.595,0.2620224473633906
125,735781.0868055555,-0.006,7.634,7.628,0.2083071629481963
126,735781.0875,-0.006,5.732,5.725,0.15633960512302356
127,735781.0881944445,-0.006,5.851,5.845,0.159616592479314
128,735781.088888889,-0.006,5.889,5.882,0.16062699691417023
129,735781.0895833332,-0.006,5.937,5.93,0.1619377918566864
130,735781.0902777779,-0.006,5.145,5.138,0.14030967530516944
131,735781.0909722222,-0.006,3.607,3.6,0.09830962068871352
132,735781.0916666666,-0.006,3.677,3.67,0.1002211966465496
133,735781.0923611111,-0.007,4.876,4.87,0.1329910702094541
134,735781.0930555556,-0.008,6.959,6.951,0.18981949261312434
135,735781.09375,-0.008,9.699,9.691,0.26464403724842295
136,735781.0944444444,-0.008,9.879,9.871,0.2695595182828586
137,735781.0951388889,-0.008,9.881,9.873,0.2696141347387968
138,735781.0958333333,-0.008,10.121,10.114,0.2761954176793468
139,735781.0965277778,-0.008,9.981,9.973,0.27234495753570553
140,735781.0972222221,-0.008,9.005,8.998,0.24571943526584558
141,735781.0979166665,-0.006,9.918,9.912,0.2706791556295912
142,735781.098611111,-0.006,7.889,7.882,0.2152434528523444
143,735781.0993055555,-0.006,7.647,7.64,0.20863486168382533
144,735781.1,-0.006,7.604,7.597,0.2074606078811546
145,735781.1006944445,-0.006,10.133,10.126,0.27652311641497584
146,735781.1013888889,-0.006,10.703,10.696,0.29208880635735546
147,735781.1020833333,-0.006,6.864,6.858,0.18727982741199922
148,735781.1027777778,-0.006,6.226,6.219,0.1698298697397526
149,735781.1034722222,-0.006,6.274,6.268,0.17116797291023786
150,735781.1041666665,-0.006,7.717,7.711,0.21057374586963054
151,735781.1048611111,-0.006,7.303,7.297,0.19926813949042846
152,735781.1055555557,-0.006,4.677,4.671,0.12755673284360577
153,735781.1062499998,-0.006,4.685,4.679,0.12777519866735848
154,735781.1069444444,-0.006,4.789,4.783,0.13061525437614355
155,735781.1076388889,-0.006,4.65,4.643,0.12679210246047135
156,735781.1083333332,-0.006,4.515,4.508,0.12310549168464459
157,735781.1090277778,-0.006,4.381,4.374,0.11944618913678691
158,735781.1097222222,-0.006,3.555,3.548,0.09688959283432098
159,735781.1104166667,-0.006,4.442,4.436,0.12113929927087032
160,735781.1111111111,-0.006,5.458,5.452,0.1488844588874628
161,735781.1118055554,-0.006,9.304,9.298,0.25391190365657174
162,735781.1125,-0.006,10.037,10.03,0.27390152652994343
163,735781.1131944446,-0.007,6.481,6.474,0.1767934678718698
164,735781.1138888889,-0.007,5.77,5.763,0.15737731778584887
165,735781.1145833333,-0.006,5.773,5.767,0.15748655069772524
166,735781.115277778,-0.006,5.785,5.779,0.15781424943335426
167,735781.1159722221,-0.007,3.539,3.532,0.09645266118681559
168,735781.1166666667,-0.006,3.619,3.612,0.09863731942434256
