,time,PVgen,netload,demand,normdemand
0,735781.0,-0.011,13.097,13.087,0.3993713570752846
1,735781.0006944445,-0.011,13.315,13.304,0.40599346943757825
2,735781.0013888889,-0.011,14.902,14.892,0.454453904604962
3,735781.0020833333,-0.011,16.508,16.497,0.5034331227684702
4,735781.0027777778,-0.011,18.549,18.539,0.5657481155970583
5,735781.0034722221,-0.011,14.515,14.504,0.4426134456345937
6,735781.0041666665,-0.011,13.234,13.223,0.4035216210442797
7,735781.004861111,-0.011,12.595,12.585,0.3840520003661998
8,735781.0055555556,-0.011,12.35,12.34,0.3765754218926424
9,735781.00625,-0.01,12.681,12.671,0.38667643199365254
10,735781.0069444444,-0.008,11.138,11.13,0.33965027922731855
11,735781.0076388889,-0.008,9.278,9.27,0.2828893161219445
12,735781.0083333333,-0.008,11.895,11.887,0.36275138087826914
13,735781.0090277778,-0.008,11.815,11.807,0.3603100491318014
14,735781.0097222222,-0.008,13.187,13.179,0.40217888858372247
15,735781.0104166665,-0.009,14.957,14.948,0.4561628368274894
16,735781.0111111111,-0.011,17.406,17.396,0.5308675882694011
17,735781.0118055554,-0.011,16.614,16.604,0.5066984039793707
18,735781.0124999998,-0.011,16.515,16.504,0.5036467392962862
19,735781.0131944446,-0.011,16.003,15.992,0.4880222161188929
20,735781.0138888889,-0.011,15.767,15.756,0.48082028746681316
21,735781.0145833332,-0.011,15.987,15.977,0.4875644664164302
22,735781.0152777778,-0.011,14.484,14.473,0.4416674295828375
23,735781.0159722222,-0.011,13.694,13.683,0.4175592785864689
24,735781.0166666667,-0.011,13.206,13.196,0.4026976715798468
25,735781.0173611111,-0.011,13.005,12.995,0.3965638255668467
26,735781.0180555556,-0.011,12.988,12.977,0.3960145259238915
27,735781.01875,-0.011,10.649,10.638,0.32463608898654217
28,735781.0194444443,-0.011,10.056,10.045,0.30653971741585034
29,735781.0201388889,-0.011,9.584,9.573,0.29213586011169096
30,735781.0208333333,-0.011,10.397,10.386,0.3169458939851689
31,735781.021527778,-0.011,14.143,14.133,0.4312917696603497
32,735781.0222222221,-0.011,16.096,16.085,0.49086026427416163
33,735781.0229166667,-0.011,17.471,17.46,0.5328206536665752
34,735781.0236111111,-0.011,16.811,16.8,0.5126796667582166
35,735781.0243055555,-0.011,17.607,17.597,0.5370014342824011
36,735781.025,-0.011,18.121,18.11,0.5526564741066252
37,735781.0256944445,-0.011,18.456,18.446,0.5629100674417896
38,735781.026388889,-0.011,18.847,18.836,0.5748115597058195
39,735781.0270833332,-0.011,16.537,16.526,0.5043181055265648
40,735781.0277777779,-0.011,14.556,14.545,0.4438646281546584
41,735781.0284722222,-0.011,16.503,16.492,0.5032805395343161
42,735781.0291666666,-0.011,16.981,16.97,0.5178674967194604
