,time,PVgen,netload,demand,normdemand
0,735781.0,0.0,11.022,11.022,0.2890788921527486
1,735781.0006944445,-0.001,10.373,10.373,0.27205728073856483
2,735781.0013888889,-0.003,9.932,9.932,0.26049097775912716
3,735781.0020833333,-0.003,9.937,9.937,0.2606221149811162
4,735781.0027777778,-0.003,8.645,8.645,0.22673625681913553
5,735781.0034722221,-0.003,9.02,9.02,0.23657154846831724
6,735781.0041666665,-0.003,10.889,10.889,0.28559064204783885
7,735781.004861111,-0.003,13.071,13.071,0.34281892572387745
8,735781.0055555556,-0.003,14.372,14.372,0.3769408308854385
9,735781.00625,-0.003,16.009,16.009,0.4198751573646664
10,735781.0069444444,-0.003,15.983,15.983,0.41919324381032314
11,735781.0076388889,-0.003,15.986,15.986,0.4192719261435166
12,735781.0083333333,-0.003,15.06,15.06,0.39498531263113723
13,735781.0090277778,-0.003,17.042,17.042,0.4469681074276123
14,735781.0097222222,-0.003,16.579,16.579,0.4348248006714226
15,735781.0104166665,0.004,19.365,19.369,0.5079993705413345
16,735781.0111111111,0.004,17.426,17.431,0.4571705832983634
17,735781.0118055554,0.004,13.559,13.564,0.35574905581200167
18,735781.0124999998,0.004,12.733,12.737,0.3340589592950063
19,735781.0131944446,0.004,12.641,12.646,0.33167226185480486
20,735781.0138888889,0.004,12.63,12.634,0.33135753252203104
21,735781.0145833332,0.004,14.909,14.913,0.391129878304658
22,735781.0152777778,0.002,13.167,13.169,0.3453892152748636
23,735781.0159722222,0.0,10.524,10.524,0.2760176248426353
24,735781.0166666667,-0.003,13.054,13.054,0.3423730591691146
25,735781.0173611111,-0.003,13.39,13.39,0.3511854804867814
26,735781.0180555556,-0.003,11.517,11.517,0.30206147712966847
27,735781.01875,-0.003,9.463,9.463,0.24819030633655054
28,735781.0194444443,-0.003,7.871,7.871,0.2064362148552245
29,735781.0201388889,-0.003,9.824,9.824,0.2576584137641628
30,735781.0208333333,-0.003,9.722,9.722,0.25498321443558536
31,735781.021527778,-0.003,9.492,9.492,0.2489509022240873
32,735781.0222222221,-0.003,9.335,9.335,0.2448331934536299
33,735781.0229166667,-0.003,9.391,9.391,0.2463019303399077
34,735781.0236111111,-0.003,7.194,7.194,0.1886802349979018
35,735781.0243055555,-0.003,6.466,6.466,0.1695866554762904
36,735781.025,-0.003,5.834,5.834,0.15301091061686947
37,735781.0256944445,0.001,7.42,7.423,0.19468631976500209
38,735781.026388889,0.004,8.312,8.315,0.21808120016785562
39,735781.0270833332,0.004,10.304,10.308,0.2703524968527067
40,735781.0277777779,0.004,11.647,11.651,0.3055759546789761
