735781.000000000000,-0.007000000000,11.339000000000,11.342000000000
735781.000694444400,-0.007000000000,10.404000000000,10.408000000000
735781.001388888920,-0.007000000000,9.510000000000,9.514000000000
735781.002083333330,-0.006000000000,9.423000000000,9.427000000000
735781.002777777730,-0.005000000000,9.313000000000,9.317000000000
735781.003472222250,-0.009000000000,8.440000000000,8.440000000000
735781.004166666650,-0.010000000000,10.057000000000,10.057000000000
735781.004861111050,-0.012000000000,12.058000000000,12.058000000000
735781.005555555570,-0.012000000000,12.073000000000,12.073000000000
735781.006249999980,-0.012000000000,12.162000000000,12.162000000000
735781.006944444500,-0.012000000000,12.135000000000,12.135000000000
735781.007638888900,-0.012000000000,10.787000000000,10.787000000000
735781.008333333300,-0.012000000000,10.259000000000,10.259000000000
735781.009027777820,-0.012000000000,10.452000000000,10.452000000000
735781.009722222220,-0.012000000000,14.391000000000,14.391000000000
735781.010416666630,-0.012000000000,14.299000000000,14.299000000000
735781.011111111150,-0.012000000000,8.319000000000,8.319000000000
735781.011805555550,-0.012000000000,6.611000000000,6.611000000000
735781.012499999950,-0.009000000000,7.416000000000,7.418000000000
735781.013194444470,-0.006000000000,10.863000000000,10.868000000000
735781.013888888880,-0.007000000000,11.277000000000,11.281000000000
735781.014583333280,-0.007000000000,11.285000000000,11.289000000000
735781.015277777800,-0.007000000000,11.288000000000,11.292000000000
735781.015972222200,-0.006000000000,10.352000000000,10.356000000000
735781.016666666720,-0.006000000000,9.560000000000,9.564000000000
735781.017361111120,-0.005000000000,11.144000000000,11.148000000000
735781.018055555530,-0.009000000000,9.904000000000,9.904000000000
735781.018750000050,-0.011000000000,9.610000000000,9.610000000000
735781.019444444450,-0.012000000000,9.565000000000,9.565000000000
735781.020138888850,-0.011000000000,12.414000000000,12.414000000000
735781.020833333370,-0.012000000000,12.397000000000,12.397000000000
735781.021527777780,-0.012000000000,10.755000000000,10.755000000000
735781.022222222180,-0.012000000000,9.902000000000,9.902000000000
735781.022916666700,-0.012000000000,9.352000000000,9.352000000000
735781.023611111100,-0.011000000000,7.297000000000,7.297000000000
735781.024305555500,-0.012000000000,6.760000000000,6.760000000000
735781.025000000020,-0.011000000000,9.916000000000,9.916000000000
735781.025694444430,-0.012000000000,10.369000000000,10.369000000000
735781.026388888950,-0.011000000000,10.387000000000,10.387000000000
735781.027083333350,-0.005000000000,12.128000000000,12.132000000000
735781.027777777750,-0.004000000000,10.480000000000,10.484000000000
735781.028472222270,-0.005000000000,9.686000000000,9.690000000000
735781.029166666670,-0.005000000000,10.734000000000,10.738000000000
735781.029861111080,-0.006000000000,11.736000000000,11.740000000000
735781.030555555600,-0.006000000000,11.795000000000,11.799000000000
735781.031250000000,-0.007000000000,13.210000000000,13.214000000000
735781.031944444400,-0.011000000000,11.448000000000,11.448000000000
735781.032638888920,-0.012000000000,10.278000000000,10.278000000000
735781.033333333330,-0.013000000000,9.537000000000,9.537000000000
735781.034027777730,-0.012000000000,9.384000000000,9.384000000000
735781.034722222250,-0.012000000000,9.311000000000,9.311000000000
735781.035416666650,-0.012000000000,9.339000000000,9.339000000000
735781.036111111050,-0.012000000000,9.867000000000,9.867000000000
735781.036805555570,-0.012000000000,9.334000000000,9.334000000000
735781.037499999980,-0.012000000000,9.358000000000,9.358000000000
735781.038194444500,-0.012000000000,9.570000000000,9.570000000000
735781.038888888900,-0.012000000000,7.711000000000,7.711000000000
735781.039583333300,-0.012000000000,7.090000000000,7.090000000000
735781.040277777820,-0.012000000000,6.718000000000,6.718000000000
735781.040972222220,-0.012000000000,7.791000000000,7.791000000000
735781.041666666630,-0.011000000000,10.831000000000,10.831000000000
735781.042361111150,-0.005000000000,13.648000000000,13.652000000000
735781.043055555550,-0.005000000000,13.645000000000,13.649000000000
735781.043749999950,-0.005000000000,13.548000000000,13.552000000000
735781.044444444470,-0.005000000000,13.532000000000,13.536000000000
735781.045138888880,-0.005000000000,13.615000000000,13.619000000000
735781.045833333280,-0.005000000000,14.496000000000,14.500000000000
735781.046527777800,-0.006000000000,15.507000000000,15.511000000000
735781.047222222200,-0.011000000000,12.316000000000,12.316000000000
735781.047916666720,-0.012000000000,11.987000000000,11.987000000000
735781.048611111120,-0.014000000000,11.428000000000,11.428000000000
735781.049305555530,-0.014000000000,8.428000000000,8.428000000000
735781.050000000050,-0.014000000000,7.038000000000,7.038000000000
735781.050694444450,-0.013000000000,7.131000000000,7.131000000000
735781.051388888850,-0.012000000000,8.941000000000,8.941000000000
735781.052083333370,-0.012000000000,8.975000000000,8.975000000000
735781.052777777780,-0.012000000000,9.059000000000,9.059000000000
735781.053472222180,-0.012000000000,9.001000000000,9.001000000000
735781.054166666700,-0.012000000000,7.238000000000,7.238000000000
735781.054861111100,-0.012000000000,6.545000000000,6.545000000000
735781.055555555500,-0.012000000000,5.982000000000,5.982000000000
735781.056250000020,-0.012000000000,5.980000000000,5.980000000000
735781.056944444430,-0.010000000000,6.747000000000,6.748000000000
735781.057638888950,-0.005000000000,11.482000000000,11.486000000000
735781.058333333350,-0.005000000000,12.856000000000,12.860000000000
735781.059027777750,-0.005000000000,12.603000000000,12.607000000000
735781.059722222270,-0.004000000000,14.961000000000,14.965000000000
735781.060416666670,-0.004000000000,15.224000000000,15.228000000000
735781.061111111080,-0.004000000000,15.005000000000,15.009000000000
735781.061805555600,-0.005000000000,14.285000000000,14.288000000000
735781.062500000000,-0.008000000000,9.445000000000,9.445000000000
735781.063194444400,-0.010000000000,6.749000000000,6.749000000000
735781.063888888920,-0.012000000000,5.269000000000,5.269000000000
